video_id,label,frames,label_id,shape,format
22333,Doing other things,37,0,"(100, 176)",JPEG
22342,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
22350,Doing other things,37,0,"(100, 176)",JPEG
22351,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22366,Doing other things,37,0,"(100, 176)",JPEG
22368,Doing other things,37,0,"(100, 176)",JPEG
22379,Doing other things,37,0,"(100, 176)",JPEG
22389,Doing other things,37,0,"(100, 176)",JPEG
22395,Doing other things,37,0,"(100, 176)",JPEG
22398,Doing other things,37,0,"(100, 176)",JPEG
22401,Doing other things,37,0,"(100, 176)",JPEG
22416,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22419,Doing other things,37,0,"(100, 132)",JPEG
22427,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22429,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22446,Doing other things,37,0,"(100, 176)",JPEG
22455,Doing other things,37,0,"(100, 132)",JPEG
22458,Doing other things,37,0,"(100, 132)",JPEG
22475,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22476,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22478,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22479,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22482,Doing other things,37,0,"(100, 176)",JPEG
22491,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22494,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22499,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22522,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22536,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
22558,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22577,Doing other things,37,0,"(100, 176)",JPEG
22591,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22620,Doing other things,37,0,"(100, 132)",JPEG
22623,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22626,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
22633,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22640,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
22642,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22659,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22663,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22692,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22698,Doing other things,37,0,"(100, 176)",JPEG
22719,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22727,Doing other things,37,0,"(100, 176)",JPEG
22733,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
22738,Doing other things,37,0,"(100, 176)",JPEG
22745,Doing other things,37,0,"(100, 176)",JPEG
22757,Doing other things,37,0,"(100, 176)",JPEG
22761,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
22788,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22806,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22807,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22810,Stop Sign,37,14,"(100, 176)",JPEG
22812,Doing other things,37,0,"(100, 176)",JPEG
22821,Doing other things,37,0,"(100, 176)",JPEG
22822,Doing other things,37,0,"(100, 176)",JPEG
22826,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22843,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22854,Doing other things,37,0,"(100, 176)",JPEG
22857,Stop Sign,37,14,"(100, 132)",JPEG
22859,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
22864,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
22872,Doing other things,37,0,"(100, 132)",JPEG
22875,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22876,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
22952,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
22977,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22979,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
22987,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22990,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
22994,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
22997,Doing other things,37,0,"(100, 176)",JPEG
23003,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23008,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23034,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23055,Stop Sign,37,14,"(100, 176)",JPEG
23065,Sliding Two Fingers Right,37,12,"(100, 100)",JPEG
23067,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23075,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23088,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23092,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23093,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23094,Doing other things,37,0,"(100, 176)",JPEG
23109,Doing other things,37,0,"(100, 176)",JPEG
23111,Doing other things,37,0,"(100, 176)",JPEG
23114,Doing other things,37,0,"(100, 132)",JPEG
23121,Stop Sign,37,14,"(100, 132)",JPEG
23140,Doing other things,37,0,"(100, 176)",JPEG
23141,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23149,Doing other things,37,0,"(100, 132)",JPEG
23150,Doing other things,37,0,"(100, 176)",JPEG
23158,Stop Sign,37,14,"(100, 176)",JPEG
23166,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23185,Doing other things,37,0,"(100, 176)",JPEG
23188,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23195,Stop Sign,37,14,"(100, 176)",JPEG
23206,Stop Sign,37,14,"(100, 176)",JPEG
23215,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23226,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23243,Stop Sign,37,14,"(100, 176)",JPEG
23244,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23245,Doing other things,37,0,"(100, 176)",JPEG
23263,Doing other things,37,0,"(100, 176)",JPEG
23267,Stop Sign,37,14,"(100, 176)",JPEG
23293,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23304,Doing other things,37,0,"(100, 176)",JPEG
23309,Doing other things,37,0,"(100, 176)",JPEG
23312,Doing other things,37,0,"(100, 176)",JPEG
23344,Doing other things,37,0,"(100, 176)",JPEG
23345,Stop Sign,37,14,"(100, 176)",JPEG
23358,Doing other things,37,0,"(100, 176)",JPEG
23360,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23361,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23382,Doing other things,37,0,"(100, 132)",JPEG
23384,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23391,Stop Sign,37,14,"(100, 176)",JPEG
23403,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
23424,Doing other things,37,0,"(100, 176)",JPEG
23437,Stop Sign,37,14,"(100, 132)",JPEG
23472,Stop Sign,37,14,"(100, 176)",JPEG
23487,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23503,Doing other things,37,0,"(100, 132)",JPEG
23525,Doing other things,37,0,"(100, 176)",JPEG
23530,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23543,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23551,Doing other things,37,0,"(100, 176)",JPEG
23602,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23606,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23608,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23615,Stop Sign,37,14,"(100, 176)",JPEG
23616,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
23625,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23635,Stop Sign,37,14,"(100, 176)",JPEG
23636,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23642,Doing other things,37,0,"(100, 132)",JPEG
23677,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23702,Doing other things,37,0,"(100, 132)",JPEG
23714,Stop Sign,37,14,"(100, 176)",JPEG
23719,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
23744,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23749,Stop Sign,37,14,"(100, 176)",JPEG
23753,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23775,Stop Sign,37,14,"(100, 176)",JPEG
23786,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23788,Stop Sign,37,14,"(100, 132)",JPEG
23812,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23818,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23853,Doing other things,37,0,"(100, 176)",JPEG
23854,Doing other things,37,0,"(100, 176)",JPEG
23859,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23860,Doing other things,37,0,"(100, 176)",JPEG
23862,Doing other things,37,0,"(100, 176)",JPEG
23866,Doing other things,37,0,"(100, 176)",JPEG
23873,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
23877,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23888,Doing other things,37,0,"(100, 132)",JPEG
23907,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23914,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
23945,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
23954,Doing other things,37,0,"(100, 176)",JPEG
23960,Doing other things,37,0,"(100, 176)",JPEG
23973,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
23984,Doing other things,37,0,"(100, 176)",JPEG
24007,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24021,Doing other things,37,0,"(100, 176)",JPEG
24037,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24047,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
24055,Stop Sign,37,14,"(100, 176)",JPEG
24071,Stop Sign,37,14,"(100, 176)",JPEG
24098,Doing other things,37,0,"(100, 176)",JPEG
24100,Doing other things,37,0,"(100, 176)",JPEG
24119,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24132,Doing other things,37,0,"(100, 132)",JPEG
24141,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24148,Doing other things,37,0,"(100, 176)",JPEG
24172,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24175,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
24221,Doing other things,37,0,"(100, 132)",JPEG
24234,Doing other things,37,0,"(100, 176)",JPEG
24249,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24275,Stop Sign,37,14,"(100, 176)",JPEG
24300,Doing other things,37,0,"(100, 176)",JPEG
24301,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24334,Doing other things,37,0,"(100, 132)",JPEG
24335,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
24343,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24353,Stop Sign,37,14,"(100, 176)",JPEG
24365,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24371,Stop Sign,37,14,"(100, 176)",JPEG
24375,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24391,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24392,Stop Sign,37,14,"(100, 176)",JPEG
24403,Doing other things,37,0,"(100, 132)",JPEG
24419,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24423,Stop Sign,37,14,"(100, 132)",JPEG
24465,Doing other things,37,0,"(100, 176)",JPEG
24471,Stop Sign,37,14,"(100, 132)",JPEG
24497,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24499,Doing other things,37,0,"(100, 176)",JPEG
24505,Stop Sign,37,14,"(100, 176)",JPEG
24507,Doing other things,37,0,"(100, 176)",JPEG
24511,Doing other things,37,0,"(100, 176)",JPEG
24519,Doing other things,37,0,"(100, 176)",JPEG
24520,Sliding Two Fingers Right,37,12,"(100, 100)",JPEG
24523,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24527,Doing other things,37,0,"(100, 176)",JPEG
24545,Doing other things,37,0,"(100, 176)",JPEG
24551,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24552,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
24564,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24566,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
24594,Stop Sign,37,14,"(100, 176)",JPEG
24595,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24601,Stop Sign,37,14,"(100, 176)",JPEG
24605,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24616,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
24620,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24621,Doing other things,37,0,"(100, 176)",JPEG
24628,Stop Sign,37,14,"(100, 176)",JPEG
24637,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24649,Doing other things,37,0,"(100, 176)",JPEG
24653,Doing other things,37,0,"(100, 176)",JPEG
24657,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24673,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24686,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24688,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24698,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24717,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
24733,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24735,Stop Sign,37,14,"(100, 176)",JPEG
24751,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24753,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24756,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24766,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24775,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24781,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24790,Doing other things,37,0,"(100, 176)",JPEG
24791,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
24792,Doing other things,37,0,"(100, 132)",JPEG
24793,Doing other things,37,0,"(100, 176)",JPEG
24802,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
24808,Doing other things,37,0,"(100, 176)",JPEG
24815,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24824,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
24829,Doing other things,37,0,"(100, 176)",JPEG
24847,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24851,Doing other things,37,0,"(100, 176)",JPEG
24871,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
24875,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24877,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24889,Stop Sign,37,14,"(100, 176)",JPEG
24894,Doing other things,37,0,"(100, 176)",JPEG
24901,Doing other things,37,0,"(100, 176)",JPEG
24930,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
24953,Doing other things,37,0,"(100, 176)",JPEG
24970,Doing other things,37,0,"(100, 176)",JPEG
24975,Doing other things,37,0,"(100, 176)",JPEG
24984,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
24987,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24991,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
24997,Doing other things,37,0,"(100, 176)",JPEG
24999,Stop Sign,37,14,"(100, 176)",JPEG
25003,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25021,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25036,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25046,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25049,Stop Sign,37,14,"(100, 176)",JPEG
25075,Doing other things,37,0,"(100, 176)",JPEG
25096,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
25107,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25134,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
25138,Doing other things,37,0,"(100, 176)",JPEG
25139,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25163,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25189,Doing other things,37,0,"(100, 176)",JPEG
25202,Doing other things,37,0,"(100, 176)",JPEG
25212,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25249,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25250,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25260,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25261,Doing other things,37,0,"(100, 176)",JPEG
25264,Doing other things,37,0,"(100, 176)",JPEG
25278,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25295,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25303,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25317,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25323,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25331,Stop Sign,37,14,"(100, 176)",JPEG
25345,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25350,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25351,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25361,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25363,Doing other things,37,0,"(100, 132)",JPEG
25368,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25376,Doing other things,37,0,"(100, 176)",JPEG
25383,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25401,Doing other things,37,0,"(100, 176)",JPEG
25403,Doing other things,37,0,"(100, 132)",JPEG
25434,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25444,Doing other things,37,0,"(100, 176)",JPEG
25449,Doing other things,37,0,"(100, 176)",JPEG
25469,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
25471,Doing other things,37,0,"(100, 176)",JPEG
25489,Stop Sign,37,14,"(100, 176)",JPEG
25503,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25520,Doing other things,37,0,"(100, 176)",JPEG
25526,Doing other things,37,0,"(100, 176)",JPEG
25536,Doing other things,37,0,"(100, 132)",JPEG
25550,Stop Sign,37,14,"(100, 176)",JPEG
25565,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25575,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25586,Doing other things,37,0,"(100, 132)",JPEG
25590,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25592,Stop Sign,37,14,"(100, 176)",JPEG
25596,Stop Sign,37,14,"(100, 132)",JPEG
25606,Doing other things,37,0,"(100, 176)",JPEG
25609,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
25616,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25622,Doing other things,37,0,"(100, 176)",JPEG
25623,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25641,Doing other things,37,0,"(100, 176)",JPEG
25655,Doing other things,37,0,"(100, 176)",JPEG
25657,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25658,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25675,Doing other things,37,0,"(100, 176)",JPEG
25690,Doing other things,37,0,"(100, 176)",JPEG
25700,Doing other things,37,0,"(100, 100)",JPEG
25701,Stop Sign,37,14,"(100, 176)",JPEG
25728,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25736,Doing other things,37,0,"(100, 176)",JPEG
25742,Doing other things,37,0,"(100, 132)",JPEG
25746,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25756,Stop Sign,37,14,"(100, 176)",JPEG
25783,Stop Sign,37,14,"(100, 176)",JPEG
25786,Doing other things,37,0,"(100, 176)",JPEG
25787,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25788,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
25806,Doing other things,37,0,"(100, 176)",JPEG
25835,Stop Sign,37,14,"(100, 176)",JPEG
25840,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25856,Doing other things,37,0,"(100, 176)",JPEG
25863,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25865,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25884,Doing other things,37,0,"(100, 176)",JPEG
25886,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25891,Doing other things,37,0,"(100, 132)",JPEG
25901,Stop Sign,37,14,"(100, 176)",JPEG
25907,Doing other things,37,0,"(100, 176)",JPEG
25923,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25929,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
25933,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25946,Doing other things,37,0,"(100, 176)",JPEG
25950,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
25953,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
25958,Doing other things,37,0,"(100, 176)",JPEG
25959,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25962,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
25980,Stop Sign,37,14,"(100, 176)",JPEG
25990,Stop Sign,37,14,"(100, 176)",JPEG
26009,Doing other things,37,0,"(100, 176)",JPEG
26013,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26051,Doing other things,37,0,"(100, 176)",JPEG
26062,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26095,Doing other things,37,0,"(100, 176)",JPEG
26099,Stop Sign,37,14,"(100, 176)",JPEG
26116,Stop Sign,37,14,"(100, 176)",JPEG
26125,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26128,Doing other things,37,0,"(100, 176)",JPEG
26139,Stop Sign,37,14,"(100, 176)",JPEG
26163,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26169,Doing other things,37,0,"(100, 132)",JPEG
26201,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26205,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26215,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26217,Doing other things,37,0,"(100, 176)",JPEG
26223,Sliding Two Fingers Down,37,10,"(100, 100)",JPEG
26234,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26258,Doing other things,37,0,"(100, 176)",JPEG
26259,Stop Sign,37,14,"(100, 176)",JPEG
26278,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26289,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26291,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26303,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26330,Doing other things,37,0,"(100, 132)",JPEG
26366,Doing other things,37,0,"(100, 176)",JPEG
26382,Stop Sign,37,14,"(100, 132)",JPEG
26396,Doing other things,37,0,"(100, 176)",JPEG
26419,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26432,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26441,Stop Sign,37,14,"(100, 176)",JPEG
26457,Doing other things,37,0,"(100, 176)",JPEG
26464,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26480,Doing other things,37,0,"(100, 176)",JPEG
26501,Stop Sign,37,14,"(100, 176)",JPEG
26504,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26512,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26531,Doing other things,37,0,"(100, 176)",JPEG
26532,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26541,Stop Sign,37,14,"(100, 132)",JPEG
26547,Doing other things,37,0,"(100, 176)",JPEG
26569,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26571,Doing other things,37,0,"(100, 176)",JPEG
26573,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26574,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
26647,Doing other things,37,0,"(100, 132)",JPEG
26651,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26659,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26660,Doing other things,37,0,"(100, 176)",JPEG
26669,Doing other things,37,0,"(100, 176)",JPEG
26686,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
26705,Doing other things,37,0,"(100, 176)",JPEG
26721,Stop Sign,37,14,"(100, 176)",JPEG
26731,Doing other things,37,0,"(100, 176)",JPEG
26772,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26774,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26775,Doing other things,37,0,"(100, 176)",JPEG
26776,Doing other things,37,0,"(100, 176)",JPEG
26800,Doing other things,37,0,"(100, 176)",JPEG
26806,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
26814,Doing other things,37,0,"(100, 176)",JPEG
26827,Doing other things,37,0,"(100, 176)",JPEG
26835,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
26836,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
26860,Doing other things,37,0,"(100, 176)",JPEG
26878,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
